Latitude (decimal degrees):	46.457
Longitude (decimal degrees):	11.323
Elevation (m):	231
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201029:1910,0.0,0.0,0.0,8.98,0.62,0.0
20201029:2010,0.0,0.0,0.0,8.3,0.62,0.0
20201029:2110,0.0,0.0,0.0,7.57,0.62,0.0
20201029:2210,0.0,0.0,0.0,7.07,0.62,0.0
20201029:2310,0.0,0.0,0.0,6.78,0.55,0.0
20201030:0010,0.0,0.0,0.0,6.66,0.55,0.0
20201030:0110,0.0,0.0,0.0,6.36,0.62,0.0
20201030:0210,0.0,0.0,0.0,6.22,0.62,0.0
20201030:0310,0.0,0.0,0.0,6.01,0.62,0.0
20201030:0410,0.0,0.0,0.0,5.78,0.62,0.0
20201030:0510,0.0,0.0,0.0,5.48,0.62,0.0
20201030:0610,0.0,0.0,0.0,4.97,0.69,0.0
20201030:0710,36.34,57.02,11.18,5.59,0.55,0.0
20201030:0810,430.19,515.37,19.05,7.03,0.41,0.0
20201030:0910,564.15,695.38,25.15,10.5,0.48,0.0
20201030:1010,619.15,780.95,28.88,12.38,0.34,0.0
20201030:1110,532.86,669.49,29.76,13.42,0.14,0.0
20201030:1210,601.92,770.72,27.65,14.57,0.07,0.0
20201030:1310,507.66,639.77,22.86,14.99,0.14,0.0
20201030:1410,332.46,415.66,15.95,15.11,0.28,0.0
20201030:1510,15.53,31.68,7.5,14.54,0.34,0.0
20201030:1610,0.0,0.0,0.0,14.5,0.14,0.0
20201030:1710,0.0,0.0,0.0,13.83,0.34,0.0
20201030:1810,0.0,0.0,0.0,12.84,0.41,0.0
20201030:1910,0.0,0.0,0.0,11.15,0.55,0.0
20201030:2010,0.0,0.0,0.0,10.2,0.62,0.0
20201030:2110,0.0,0.0,0.0,9.3,0.62,0.0
20201030:2210,0.0,0.0,0.0,8.48,0.62,0.0
20201030:2310,0.0,0.0,0.0,7.7,0.69,0.0
20201031:0010,0.0,0.0,0.0,6.99,0.69,0.0
20201031:0110,0.0,0.0,0.0,6.16,0.76,0.0
20201031:0210,0.0,0.0,0.0,5.6,0.76,0.0
20201031:0310,0.0,0.0,0.0,5.11,0.69,0.0
20201031:0410,0.0,0.0,0.0,4.73,0.69,0.0
20201031:0510,0.0,0.0,0.0,4.48,0.69,0.0
20201031:0610,0.0,0.0,0.0,4.32,0.69,0.0
20201031:0710,33.74,53.4,10.91,3.46,0.69,0.0
20201031:0810,436.65,520.06,18.77,5.81,0.48,0.0
20201031:0910,580.77,718.36,24.85,10.56,0.48,0.0
20201031:1010,639.95,814.21,28.56,13.41,0.41,0.0
20201031:1110,659.57,853.29,29.43,15.31,0.34,0.0
20201031:1210,601.8,775.42,27.33,16.48,0.28,0.0
20201031:1310,501.18,638.18,22.56,17.0,0.14,0.0
20201031:1410,376.36,476.85,15.67,16.82,0.07,0.0
20201031:1510,18.62,36.2,7.24,16.46,0.28,0.0
20201031:1610,0.0,0.0,0.0,16.07,0.34,0.0
20201031:1710,0.0,0.0,0.0,15.02,0.34,0.0
20201031:1810,0.0,0.0,0.0,13.38,0.41,0.0
20201031:1910,0.0,0.0,0.0,11.37,0.48,0.0
20201031:2010,0.0,0.0,0.0,10.17,0.55,0.0
20201031:2110,0.0,0.0,0.0,9.09,0.55,0.0
20201031:2210,0.0,0.0,0.0,8.15,0.55,0.0
20201031:2310,0.0,0.0,0.0,7.25,0.55,0.0
20201101:0010,0.0,0.0,0.0,6.55,0.55,0.0
20201101:0110,0.0,0.0,0.0,6.05,0.55,0.0
20201101:0210,0.0,0.0,0.0,5.63,0.62,0.0
20201101:0310,0.0,0.0,0.0,5.27,0.62,0.0
20201101:0410,0.0,0.0,0.0,4.97,0.62,0.0
20201101:0510,0.0,0.0,0.0,4.71,0.62,0.0
20201101:0610,0.0,0.0,0.0,4.46,0.62,0.0
20201101:0710,46.37,68.78,10.65,4.57,0.55,0.0
20201101:0810,453.11,543.94,18.48,6.83,0.34,0.0
20201101:0910,87.84,119.19,24.54,9.6,0.28,0.0
20201101:1010,442.65,541.35,28.24,11.02,0.34,0.0
20201101:1110,211.66,265.12,29.11,12.58,0.28,0.0
20201101:1210,419.9,519.23,27.02,13.67,0.34,0.0
20201101:1310,109.49,146.8,22.27,13.92,0.21,0.0
20201101:1410,29.46,50.14,15.4,13.78,0.21,0.0
20201101:1510,20.23,38.01,6.99,13.67,0.21,0.0
20201101:1610,0.0,0.0,0.0,13.41,0.34,0.0
20201101:1710,0.0,0.0,0.0,12.86,0.41,0.0
20201101:1810,0.0,0.0,0.0,12.16,0.41,0.0
20201101:1910,0.0,0.0,0.0,11.4,0.48,0.0
20201101:2010,0.0,0.0,0.0,10.79,0.55,0.0
20201101:2110,0.0,0.0,0.0,10.04,0.55,0.0
20201101:2210,0.0,0.0,0.0,9.21,0.55,0.0
20201101:2310,0.0,0.0,0.0,8.48,0.55,0.0
20201102:0010,0.0,0.0,0.0,7.89,0.55,0.0
20201102:0110,0.0,0.0,0.0,7.34,0.62,0.0
20201102:0210,0.0,0.0,0.0,6.95,0.62,0.0
20201102:0310,0.0,0.0,0.0,6.74,0.62,0.0
20201102:0410,0.0,0.0,0.0,6.59,0.62,0.0
20201102:0510,0.0,0.0,0.0,6.49,0.62,0.0
20201102:0610,0.0,0.0,0.0,6.41,0.62,0.0
20201102:0710,36.78,57.92,10.39,7.28,0.62,0.0
20201102:0810,351.65,422.91,18.2,8.59,0.48,0.0
20201102:0910,487.08,595.8,24.24,10.8,0.41,0.0
20201102:1010,629.83,799.37,27.92,13.66,0.41,0.0
20201102:1110,619.2,788.37,28.79,15.05,0.55,0.0
20201102:1210,609.96,775.51,26.71,15.81,0.69,0.0
20201102:1310,518.51,650.12,21.98,16.01,0.76,0.0
20201102:1410,349.53,436.94,15.13,15.84,0.69,0.0
20201102:1510,18.11,35.3,6.74,14.96,0.69,0.0
20201102:1610,0.0,0.0,0.0,14.36,0.69,0.0
20201102:1710,0.0,0.0,0.0,13.71,0.69,0.0
20201102:1810,0.0,0.0,0.0,12.62,0.55,0.0
20201102:1910,0.0,0.0,0.0,7.41,0.48,0.0
20201102:2010,0.0,0.0,0.0,6.41,0.55,0.0
20201102:2110,0.0,0.0,0.0,5.76,0.48,0.0
20201102:2210,0.0,0.0,0.0,5.02,0.55,0.0
20201102:2310,0.0,0.0,0.0,4.47,0.48,0.0
20201103:0010,0.0,0.0,0.0,4.16,0.48,0.0
20201103:0110,0.0,0.0,0.0,3.81,0.48,0.0
20201103:0210,0.0,0.0,0.0,3.36,0.55,0.0
20201103:0310,0.0,0.0,0.0,3.19,0.48,0.0
20201103:0410,0.0,0.0,0.0,2.79,0.55,0.0
20201103:0510,0.0,0.0,0.0,2.54,0.55,0.0
20201103:0610,0.0,0.0,0.0,2.59,0.55,0.0
20201103:0710,35.89,56.11,10.13,3.9,0.41,0.0
20201103:0810,351.86,420.33,17.92,6.82,0.34,0.0
20201103:0910,549.62,678.79,23.94,10.4,0.21,0.0
20201103:1010,621.83,789.82,27.61,12.52,0.07,0.0
20201103:1110,640.7,819.66,28.47,13.72,0.21,0.0
20201103:1210,579.3,732.53,26.41,14.91,0.48,0.0
20201103:1310,194.0,245.93,21.69,15.36,0.76,0.0
20201103:1410,142.66,186.03,14.86,15.18,0.76,0.0
20201103:1510,14.26,29.87,6.5,14.4,0.69,0.0
20201103:1610,0.0,0.0,0.0,13.03,0.76,0.0
20201103:1710,0.0,0.0,0.0,12.58,0.69,0.0
20201103:1810,0.0,0.0,0.0,12.08,0.69,0.0
20201103:1910,0.0,0.0,0.0,11.18,0.55,0.0
20201103:2010,0.0,0.0,0.0,10.69,0.48,0.0
20201103:2110,0.0,0.0,0.0,10.22,0.48,0.0
20201103:2210,0.0,0.0,0.0,9.72,0.48,0.0
20201103:2310,0.0,0.0,0.0,9.3,0.41,0.0
20201104:0010,0.0,0.0,0.0,8.98,0.48,0.0
20201104:0110,0.0,0.0,0.0,8.85,0.55,0.0
20201104:0210,0.0,0.0,0.0,8.61,0.55,0.0
20201104:0310,0.0,0.0,0.0,8.29,0.62,0.0
20201104:0410,0.0,0.0,0.0,8.02,0.62,0.0
20201104:0510,0.0,0.0,0.0,7.66,0.69,0.0
20201104:0610,0.0,0.0,0.0,7.51,0.62,0.0
20201104:0710,34.35,55.21,9.87,8.48,0.62,0.0
20201104:0810,139.64,177.63,17.65,9.07,0.55,0.0
20201104:0910,551.28,672.82,23.65,9.28,0.55,0.0
20201104:1010,631.39,784.41,27.3,9.91,0.48,0.0
20201104:1110,637.02,793.87,28.16,10.2,0.48,0.0
20201104:1210,420.11,511.3,26.11,10.96,0.48,0.0
20201104:1310,119.49,156.09,21.41,10.72,0.41,0.0
20201104:1410,19.0,35.95,14.61,10.74,0.28,0.0
20201104:1510,12.0,26.25,6.26,10.49,0.28,0.0
20201104:1610,0.0,0.0,0.0,10.27,0.28,0.0
20201104:1710,0.0,0.0,0.0,10.16,0.21,0.0
20201104:1810,0.0,0.0,0.0,10.07,0.21,0.0
20201104:1910,0.0,0.0,0.0,10.04,0.21,0.0
20201104:2010,0.0,0.0,0.0,9.99,0.21,0.0
20201104:2110,0.0,0.0,0.0,9.86,0.28,0.0
20201104:2210,0.0,0.0,0.0,9.75,0.28,0.0
20201104:2310,0.0,0.0,0.0,9.58,0.34,0.0
20201105:0010,0.0,0.0,0.0,9.42,0.41,0.0
20201105:0110,0.0,0.0,0.0,9.17,0.41,0.0
20201105:0210,0.0,0.0,0.0,9.11,0.41,0.0
20201105:0310,0.0,0.0,0.0,8.87,0.48,0.0
20201105:0410,0.0,0.0,0.0,8.54,0.48,0.0
20201105:0510,0.0,0.0,0.0,8.46,0.41,0.0
20201105:0610,0.0,0.0,0.0,8.38,0.41,0.0
20201105:0710,26.58,45.25,9.61,7.21,0.48,0.0
20201105:0810,431.5,518.84,17.37,7.84,0.48,0.0
20201105:0910,571.02,699.48,23.35,9.22,0.48,0.0
20201105:1010,643.25,800.08,27.0,10.02,0.55,0.0
20201105:1110,658.29,824.34,27.86,10.99,0.62,0.0
20201105:1210,608.99,763.05,25.81,11.97,0.41,0.0
20201105:1310,502.08,622.55,21.14,12.53,0.28,0.0
20201105:1410,327.61,404.74,14.35,12.35,0.28,0.0
20201105:1510,15.09,30.77,6.03,12.04,0.41,0.0
20201105:1610,0.0,0.0,0.0,11.4,0.48,0.0
20201105:1710,0.0,0.0,0.0,10.96,0.48,0.0
20201105:1810,0.0,0.0,0.0,10.35,0.48,0.0
20201105:1910,0.0,0.0,0.0,9.91,0.34,0.0
20201105:2010,0.0,0.0,0.0,9.5,0.41,0.0
20201105:2110,0.0,0.0,0.0,9.22,0.41,0.0
20201105:2210,0.0,0.0,0.0,9.05,0.41,0.0
20201105:2310,0.0,0.0,0.0,8.78,0.34,0.0
20201106:0010,0.0,0.0,0.0,8.47,0.34,0.0
20201106:0110,0.0,0.0,0.0,7.79,0.28,0.0
20201106:0210,0.0,0.0,0.0,7.47,0.28,0.0
20201106:0310,0.0,0.0,0.0,7.34,0.34,0.0
20201106:0410,0.0,0.0,0.0,7.5,0.34,0.0
20201106:0510,0.0,0.0,0.0,7.38,0.34,0.0
20201106:0610,0.0,0.0,0.0,7.44,0.34,0.0
20201106:0710,25.21,43.44,9.36,6.71,0.21,0.0
20201106:0810,436.1,527.76,17.1,7.99,0.14,0.0
20201106:0910,573.86,703.73,23.06,9.26,0.48,0.0
20201106:1010,643.26,804.44,26.69,10.65,0.48,0.0
20201106:1110,661.65,835.9,27.55,11.5,0.41,0.0
20201106:1210,621.37,779.08,25.52,12.2,0.55,0.0
20201106:1310,505.51,624.76,20.86,12.66,0.55,0.0
20201106:1410,329.8,407.6,14.1,12.65,0.41,0.0
20201106:1510,15.08,30.77,5.8,12.25,0.34,0.0
20201106:1610,0.0,0.0,0.0,11.82,0.14,0.0
20201106:1710,0.0,0.0,0.0,11.28,0.21,0.0
20201106:1810,0.0,0.0,0.0,10.42,0.34,0.0
20201106:1910,0.0,0.0,0.0,9.16,0.28,0.0
20201106:2010,0.0,0.0,0.0,8.38,0.41,0.0
20201106:2110,0.0,0.0,0.0,7.73,0.48,0.0
20201106:2210,0.0,0.0,0.0,6.94,0.48,0.0
20201106:2310,0.0,0.0,0.0,6.03,0.48,0.0
20201107:0010,0.0,0.0,0.0,4.77,0.48,0.0
20201107:0110,0.0,0.0,0.0,3.64,0.55,0.0
20201107:0210,0.0,0.0,0.0,3.13,0.62,0.0
20201107:0310,0.0,0.0,0.0,2.5,0.62,0.0
20201107:0410,0.0,0.0,0.0,1.53,0.69,0.0
20201107:0510,0.0,0.0,0.0,0.79,0.69,0.0
20201107:0610,0.0,0.0,0.0,0.07,0.62,0.0
20201107:0710,22.93,39.82,9.11,2.11,0.62,0.0
20201107:0810,446.79,529.13,16.82,4.19,0.41,0.0
20201107:0910,583.13,713.78,22.77,8.13,0.34,0.0
20201107:1010,647.09,816.24,26.4,10.55,0.14,0.0
20201107:1110,654.94,834.24,27.26,11.93,0.14,0.0
20201107:1210,613.29,771.36,25.23,12.75,0.48,0.0
20201107:1310,503.83,622.38,20.6,13.03,0.69,0.0
20201107:1410,338.62,418.09,13.86,12.82,0.62,0.0
20201107:1510,13.79,28.96,5.58,12.15,0.55,0.0
20201107:1610,0.0,0.0,0.0,11.6,0.34,0.0
20201107:1710,0.0,0.0,0.0,10.75,0.34,0.0
20201107:1810,0.0,0.0,0.0,9.76,0.34,0.0
20201107:1910,0.0,0.0,0.0,8.46,0.48,0.0
20201107:2010,0.0,0.0,0.0,7.3,0.48,0.0
20201107:2110,0.0,0.0,0.0,6.35,0.55,0.0
20201107:2210,0.0,0.0,0.0,5.63,0.55,0.0
20201107:2310,0.0,0.0,0.0,5.05,0.62,0.0
20201108:0010,0.0,0.0,0.0,4.47,0.55,0.0
20201108:0110,0.0,0.0,0.0,4.2,0.62,0.0
20201108:0210,0.0,0.0,0.0,3.36,0.62,0.0
20201108:0310,0.0,0.0,0.0,2.81,0.62,0.0
20201108:0410,0.0,0.0,0.0,2.75,0.62,0.0
20201108:0510,0.0,0.0,0.0,2.55,0.62,0.0
20201108:0610,0.0,0.0,0.0,2.34,0.62,0.0
20201108:0710,22.18,38.92,8.85,2.44,0.55,0.0
20201108:0810,440.52,523.55,16.56,4.82,0.34,0.0
20201108:0910,570.98,696.82,22.49,7.67,0.28,0.0
20201108:1010,630.44,790.42,26.1,10.09,0.14,0.0
20201108:1110,643.37,814.35,26.96,11.61,0.21,0.0
20201108:1210,429.8,528.37,24.95,12.5,0.34,0.0
20201108:1310,338.91,415.6,20.34,12.85,0.41,0.0
20201108:1410,216.02,270.36,13.62,12.69,0.41,0.0
20201108:1510,14.43,29.87,5.36,12.17,0.34,0.0
20201108:1610,0.0,0.0,0.0,11.91,0.14,0.0
20201108:1710,0.0,0.0,0.0,11.28,0.14,0.0
20201108:1810,0.0,0.0,0.0,10.31,0.28,0.0
20201108:1910,0.0,0.0,0.0,8.93,0.34,0.0
20201108:2010,0.0,0.0,0.0,7.93,0.41,0.0
20201108:2110,0.0,0.0,0.0,7.05,0.48,0.0
20201108:2210,0.0,0.0,0.0,6.32,0.55,0.0
20201108:2310,0.0,0.0,0.0,5.75,0.55,0.0
20201109:0010,0.0,0.0,0.0,5.3,0.55,0.0
20201109:0110,0.0,0.0,0.0,5.22,0.62,0.0
20201109:0210,0.0,0.0,0.0,5.08,0.55,0.0
20201109:0310,0.0,0.0,0.0,4.96,0.55,0.0
20201109:0410,0.0,0.0,0.0,4.88,0.55,0.0
20201109:0510,0.0,0.0,0.0,4.82,0.55,0.0
20201109:0610,0.0,0.0,0.0,4.69,0.55,0.0
20201109:0710,22.7,39.82,8.6,4.06,0.48,0.0
20201109:0810,444.26,531.02,16.29,5.68,0.28,0.0
20201109:0910,566.5,693.24,22.21,8.07,0.21,0.0
20201109:1010,635.95,802.35,25.81,10.72,0.07,0.0
20201109:1110,650.41,826.53,26.67,12.09,0.21,0.0
20201109:1210,611.16,770.87,24.68,12.84,0.34,0.0
20201109:1310,496.98,616.46,20.08,13.14,0.41,0.0
20201109:1410,330.31,409.17,13.39,12.98,0.41,0.0
20201109:1510,12.5,27.15,5.15,12.46,0.41,0.0
20201109:1610,0.0,0.0,0.0,12.05,0.28,0.0
20201109:1710,0.0,0.0,0.0,11.39,0.21,0.0
20201109:1810,0.0,0.0,0.0,10.43,0.28,0.0
20201109:1910,0.0,0.0,0.0,9.07,0.28,0.0
20201109:2010,0.0,0.0,0.0,7.28,0.34,0.0
20201109:2110,0.0,0.0,0.0,5.87,0.41,0.0
20201109:2210,0.0,0.0,0.0,4.75,0.48,0.0
20201109:2310,0.0,0.0,0.0,4.21,0.48,0.0
20201110:0010,0.0,0.0,0.0,3.62,0.55,0.0
20201110:0110,0.0,0.0,0.0,3.36,0.55,0.0
20201110:0210,0.0,0.0,0.0,3.07,0.62,0.0
20201110:0310,0.0,0.0,0.0,2.77,0.62,0.0
20201110:0410,0.0,0.0,0.0,2.82,0.55,0.0
20201110:0510,0.0,0.0,0.0,2.74,0.55,0.0
20201110:0610,0.0,0.0,0.0,2.77,0.55,0.0
20201110:0710,18.61,34.39,8.35,2.87,0.55,0.0
20201110:0810,442.18,524.74,16.03,4.2,0.28,0.0
20201110:0910,569.53,692.71,21.93,6.79,0.21,0.0
20201110:1010,630.5,788.02,25.53,9.82,0.21,0.0
20201110:1110,633.53,797.29,26.39,11.51,0.34,0.0
20201110:1210,601.1,756.59,24.41,12.48,0.28,0.0
20201110:1310,465.37,574.35,19.84,12.84,0.41,0.0
20201110:1410,168.38,214.1,13.16,12.53,0.55,0.0
20201110:1510,11.91,26.25,4.94,11.85,0.48,0.0
20201110:1610,0.0,0.0,0.0,11.5,0.28,0.0
20201110:1710,0.0,0.0,0.0,10.82,0.21,0.0
20201110:1810,0.0,0.0,0.0,9.95,0.21,0.0
20201110:1910,0.0,0.0,0.0,8.86,0.34,0.0
20201110:2010,0.0,0.0,0.0,7.93,0.34,0.0
20201110:2110,0.0,0.0,0.0,7.04,0.41,0.0
20201110:2210,0.0,0.0,0.0,6.28,0.41,0.0
20201110:2310,0.0,0.0,0.0,5.64,0.48,0.0
20201111:0010,0.0,0.0,0.0,5.1,0.48,0.0
20201111:0110,0.0,0.0,0.0,4.63,0.48,0.0
20201111:0210,0.0,0.0,0.0,4.16,0.48,0.0
20201111:0310,0.0,0.0,0.0,3.75,0.48,0.0
20201111:0410,0.0,0.0,0.0,3.36,0.55,0.0
20201111:0510,0.0,0.0,0.0,3.02,0.55,0.0
20201111:0610,0.0,0.0,0.0,2.62,0.55,0.0
20201111:0710,19.37,35.3,8.11,2.19,0.41,0.0
20201111:0810,433.04,515.02,15.76,4.14,0.07,0.0
20201111:0910,560.38,681.79,21.66,6.28,0.0,0.0
20201111:1010,642.39,797.57,25.25,8.52,0.28,0.0
20201111:1110,659.11,821.75,26.11,9.87,0.55,0.0
20201111:1210,619.07,766.2,24.14,10.72,0.76,0.0
20201111:1310,506.95,617.5,19.59,10.83,0.9,0.0
20201111:1410,325.63,397.77,12.94,10.62,0.76,0.0
20201111:1510,10.79,24.44,4.74,9.8,0.62,0.0
20201111:1610,0.0,0.0,0.0,9.56,0.55,0.0
20201111:1710,0.0,0.0,0.0,8.85,0.55,0.0
20201111:1810,0.0,0.0,0.0,8.15,0.62,0.0
20201111:1910,0.0,0.0,0.0,7.34,0.69,0.0
20201111:2010,0.0,0.0,0.0,6.83,0.76,0.0
20201111:2110,0.0,0.0,0.0,6.42,0.69,0.0
20201111:2210,0.0,0.0,0.0,6.13,0.62,0.0
20201111:2310,0.0,0.0,0.0,5.69,0.55,0.0
20201112:0010,0.0,0.0,0.0,5.42,0.55,0.0
20201112:0110,0.0,0.0,0.0,5.06,0.48,0.0
20201112:0210,0.0,0.0,0.0,4.67,0.41,0.0
20201112:0310,0.0,0.0,0.0,3.44,0.41,0.0
20201112:0410,0.0,0.0,0.0,3.0,0.41,0.0
20201112:0510,0.0,0.0,0.0,2.57,0.41,0.0
20201112:0610,0.0,0.0,0.0,2.26,0.41,0.0
20201112:0710,20.83,37.11,7.86,1.76,0.41,0.0
20201112:0810,91.29,119.63,15.51,3.13,0.28,0.0
20201112:0910,290.08,344.5,21.39,5.31,0.34,0.0
20201112:1010,222.52,270.68,24.97,7.08,0.14,0.0
20201112:1110,204.45,252.07,25.84,8.59,0.07,0.0
20201112:1210,221.37,272.18,23.89,9.53,0.14,0.0
20201112:1310,487.62,596.74,19.35,10.09,0.21,0.0
20201112:1410,318.04,389.1,12.73,9.92,0.28,0.0
20201112:1510,10.19,23.53,4.55,9.41,0.55,0.0
20201112:1610,0.0,0.0,0.0,8.96,0.62,0.0
20201112:1710,0.0,0.0,0.0,8.3,0.48,0.0
20201112:1810,0.0,0.0,0.0,7.53,0.41,0.0
20201112:1910,0.0,0.0,0.0,6.76,0.55,0.0
20201112:2010,0.0,0.0,0.0,6.05,0.48,0.0
20201112:2110,0.0,0.0,0.0,5.47,0.48,0.0
20201112:2210,0.0,0.0,0.0,5.04,0.48,0.0
20201112:2310,0.0,0.0,0.0,4.63,0.55,0.0
20201113:0010,0.0,0.0,0.0,4.15,0.55,0.0
20201113:0110,0.0,0.0,0.0,3.67,0.62,0.0
20201113:0210,0.0,0.0,0.0,3.36,0.62,0.0
20201113:0310,0.0,0.0,0.0,3.06,0.62,0.0
20201113:0410,0.0,0.0,0.0,2.9,0.62,0.0
20201113:0510,0.0,0.0,0.0,2.61,0.62,0.0
20201113:0610,0.0,0.0,0.0,2.34,0.55,0.0
20201113:0710,18.65,34.39,7.62,2.41,0.41,0.0
20201113:0810,416.34,492.73,15.25,3.72,0.21,0.0
20201113:0910,553.8,669.87,21.12,6.2,0.21,0.0
20201113:1010,638.58,785.11,24.7,7.5,0.41,0.0
20201113:1110,661.42,817.32,25.57,8.51,0.62,0.0
20201113:1210,611.12,750.08,23.63,9.14,0.69,0.0
20201113:1310,505.87,613.06,19.12,9.26,0.69,0.0
20201113:1410,329.72,400.53,12.52,9.09,0.62,0.0
20201113:1510,10.25,23.53,4.36,8.47,0.55,0.0
20201113:1610,0.0,0.0,0.0,8.22,0.48,0.0
20201113:1710,0.0,0.0,0.0,7.68,0.48,0.0
20201113:1810,0.0,0.0,0.0,7.06,0.48,0.0
20201113:1910,0.0,0.0,0.0,6.55,0.55,0.0
20201113:2010,0.0,0.0,0.0,6.02,0.55,0.0
20201113:2110,0.0,0.0,0.0,5.59,0.55,0.0
20201113:2210,0.0,0.0,0.0,5.22,0.48,0.0
20201113:2310,0.0,0.0,0.0,4.88,0.48,0.0
20201114:0010,0.0,0.0,0.0,4.52,0.48,0.0
20201114:0110,0.0,0.0,0.0,4.09,0.48,0.0
20201114:0210,0.0,0.0,0.0,3.8,0.55,0.0
20201114:0310,0.0,0.0,0.0,3.65,0.55,0.0
20201114:0410,0.0,0.0,0.0,3.48,0.55,0.0
20201114:0510,0.0,0.0,0.0,3.35,0.48,0.0
20201114:0610,0.0,0.0,0.0,3.17,0.48,0.0
20201114:0710,17.18,32.58,7.38,3.36,0.41,0.0
20201114:0810,394.1,466.74,15.0,4.09,0.21,0.0
20201114:0910,567.82,688.21,20.86,6.23,0.21,0.0
20201114:1010,636.69,786.39,24.43,7.84,0.28,0.0
20201114:1110,656.16,812.55,25.31,8.8,0.55,0.0
20201114:1210,616.31,758.07,23.38,9.69,0.76,0.0
20201114:1310,507.52,615.92,18.89,9.9,0.83,0.0
20201114:1410,325.17,395.93,12.31,9.66,0.69,0.0
20201114:1510,8.99,21.72,4.17,9.02,0.62,0.0
20201114:1610,0.0,0.0,0.0,8.39,0.62,0.0
20201114:1710,0.0,0.0,0.0,7.84,0.62,0.0
20201114:1810,0.0,0.0,0.0,7.15,0.55,0.0
20201114:1910,0.0,0.0,0.0,5.98,0.55,0.0
20201114:2010,0.0,0.0,0.0,5.35,0.48,0.0
20201114:2110,0.0,0.0,0.0,4.77,0.48,0.0
20201114:2210,0.0,0.0,0.0,4.27,0.48,0.0
20201114:2310,0.0,0.0,0.0,3.91,0.55,0.0
20201115:0010,0.0,0.0,0.0,3.29,0.55,0.0
20201115:0110,0.0,0.0,0.0,2.28,0.55,0.0
20201115:0210,0.0,0.0,0.0,0.88,0.55,0.0
20201115:0310,0.0,0.0,0.0,0.05,0.55,0.0
20201115:0410,0.0,0.0,0.0,-0.11,0.55,0.0
20201115:0510,0.0,0.0,0.0,-0.69,0.55,0.0
20201115:0610,0.0,0.0,0.0,-0.97,0.55,0.0
20201115:0710,17.51,32.58,7.15,-0.32,0.41,0.0
20201115:0810,419.98,490.61,14.75,1.26,0.34,0.0
20201115:0910,562.79,675.07,20.6,4.86,0.34,0.0
20201115:1010,639.58,786.14,24.17,7.14,0.34,0.0
20201115:1110,657.71,811.77,25.05,8.41,0.62,0.0
20201115:1210,608.88,744.3,23.14,9.18,0.9,0.0
20201115:1310,480.69,579.05,18.67,9.45,1.03,0.0
20201115:1410,361.97,438.93,12.12,9.13,0.9,0.0
20201115:1510,5.51,16.29,4.0,8.34,0.97,0.0
20201115:1610,0.0,0.0,0.0,7.03,0.97,0.0
20201115:1710,0.0,0.0,0.0,6.71,0.9,0.0
20201115:1810,0.0,0.0,0.0,6.25,0.9,0.0
20201115:1910,0.0,0.0,0.0,5.15,0.83,0.0
20201115:2010,0.0,0.0,0.0,4.82,0.83,0.0
20201115:2110,0.0,0.0,0.0,4.52,0.83,0.0
20201115:2210,0.0,0.0,0.0,4.45,0.83,0.0
20201115:2310,0.0,0.0,0.0,4.26,0.83,0.0
20201116:0010,0.0,0.0,0.0,4.23,0.76,0.0
20201116:0110,0.0,0.0,0.0,4.69,0.76,0.0
20201116:0210,0.0,0.0,0.0,4.83,0.62,0.0
20201116:0310,0.0,0.0,0.0,4.92,0.55,0.0
20201116:0410,0.0,0.0,0.0,4.87,0.55,0.0
20201116:0510,0.0,0.0,0.0,4.85,0.48,0.0
20201116:0610,0.0,0.0,0.0,4.9,0.41,0.0
20201116:0710,11.11,24.44,6.91,4.51,0.48,0.0
20201116:0810,74.22,100.84,14.5,4.38,0.62,0.0
20201116:0910,218.0,260.98,20.34,4.52,0.76,0.0
20201116:1010,586.74,701.1,23.91,5.11,0.83,0.0
20201116:1110,662.59,802.55,24.8,5.86,0.9,0.0
20201116:1210,625.97,753.84,22.91,6.4,1.03,0.0
20201116:1310,508.49,606.42,18.46,7.17,1.1,0.0
20201116:1410,317.28,381.97,11.93,7.49,0.9,0.0
20201116:1510,7.29,19.01,3.83,7.04,0.83,0.0
20201116:1610,0.0,0.0,0.0,6.53,0.83,0.0
20201116:1710,0.0,0.0,0.0,6.17,0.83,0.0
20201116:1810,0.0,0.0,0.0,5.5,0.83,0.0
20201116:1910,0.0,0.0,0.0,4.69,0.97,0.0
20201116:2010,0.0,0.0,0.0,3.8,0.9,0.0
20201116:2110,0.0,0.0,0.0,2.73,0.9,0.0
20201116:2210,0.0,0.0,0.0,2.23,0.83,0.0
20201116:2310,0.0,0.0,0.0,1.83,0.76,0.0
20201117:0010,0.0,0.0,0.0,1.51,0.76,0.0
20201117:0110,0.0,0.0,0.0,0.87,0.69,0.0
20201117:0210,0.0,0.0,0.0,0.83,0.69,0.0
20201117:0310,0.0,0.0,0.0,1.01,0.62,0.0
20201117:0410,0.0,0.0,0.0,1.01,0.69,0.0
20201117:0510,0.0,0.0,0.0,0.82,0.76,0.0
20201117:0610,0.0,0.0,0.0,0.75,0.76,0.0
20201117:0710,16.75,31.68,6.68,0.48,0.69,0.0
20201117:0810,421.49,491.01,14.26,1.12,0.55,0.0
